,VideoID,Title,PublishedAt,ChannelID,Description,ChannelTitle,CategoryId,ViewCount,LikeCount,DislikeCount,FavoriteCount,CommentCount,RegionCode,Date
10,x-tZ5sCHMV8,Ep.1 Jukiavengers | los héroes también ladran,2018-08-05T23:40:39.000Z,UC21-M8mB6oGQUukcYtcJzEw,"ÚNETE A JUKI DOG 👉 https://goo.gl/XWYeFA

JUKI DOG
Instagram: https://www.instagram.com/jukidog
Facebook: https://www.facebook.com/Jukidog-729044087290073
Youtube: https://www.youtube.com/channel/UC21-M8mB6oGQUukcYtcJzEw

CONTACTO: contacto@jukidog.com",Juki Dog,15,1535842,223702,21333,0,25659,MX,8/7/2018
11,yw7SQTMV4u4,WORLD's HOTTEST SALSA 🌶️🔥(Feat. Shay Mitchell) | Cooking with Marshmello,2018-08-07T15:00:06.000Z,UCEdvpU2pFRCVqU6yIPyTpMQ,"We have a spicy new episode of Cooking with Marshmello for you this week, featuring the wonderful Shay Mitchell! Watch what happens when Shay helps me make the World's HOTTEST Salsa!

NEW Mello™️ by Marshmello gear SHOP NOW ▶ http://mellogang.com

JOYTIME II is Out Now! LISTEN HERE ▶ http://smarturl.it/JOYTIMEII

Watch Gaming with Marshmello HERE ▶ http://youtube.com/playlist?list=PLcYK4PlHbZQvk3_Q6fbJy0xklOZ2aH7WP

Watch Cooking with Marshmello HERE ▶ http://youtube.com/playlist?list=PLcYK4PlHbZQtXROf5fnrr4dO4ruWiv7ts

SUBSCRIBE HERE ▶ http://youtube.com/marshmellomusic?sub_confirmation=1

WATCH YOU CAN CRY MUSIC VIDEO ▶ https://youtu.be/2SJ0hgdciNE
WATCH EVERYDAY MUSIC VIDEO ▶ https://youtu.be/bEdcJY8Emm8
WATCH FLY MUSIC VIDEO ▶ https://youtu.be/oRArmtMA9AI
WATCH FRIENDS MUSIC VIDEO ▶ https://youtu.be/jzD_yyEcp0M
WATCH SPOTLIGHT MUSIC VIDEO ▶ https://youtu.be/7R1N-8SoqcM
WATCH LOVE U MUSIC VIDEO ▶ https://youtu.be/D-pKeb6Wf4U
WATCH TAKE IT BACK MUSIC VIDEO ▶ https://youtu.be/P9Ijqa_2eu0
WATCH SILENCE MUSIC VIDEO ▶ https://youtu.be/Tx1sqYc3qas
WATCH BLOCKS MUSIC VIDEO ▶ https://youtu.be/5E4ZBSInqUU
WATCH YOU & ME MUSIC VIDEO ▶ https://youtu.be/fiusxyygqGk
WATCH FIND ME MUSIC VIDEO ▶ https://youtu.be/ymq1WdGUcw8
WATCH MOVING ON MUSIC VIDEO ▶ https://youtu.be/yU0tnrEk8H4
WATCH SUMMER MUSIC VIDEO ▶ https://youtu.be/2vMH8lITTCE
WATCH ALONE MUSIC VIDEO ▶ https://youtu.be/ALZHF5UqnU4
WATCH KEEP IT MELLO MUSIC VIDEO ▶ https://youtu.be/_J_VpmXAzqg

MARSHMELLO:
Merch | http://mellogang.com/
Spotify | http://spoti.fi/Marshmello
Apple Music | http://apple.co/2n8Evz6
SoundCloud | http://soundcloud.com/marshmellomusic
Instagram | http://instagram.com/marshmellomusic
Facebook | http://facebook.com/marshmellomusic
Twitter | http://twitter.com/marshmellomusic
Twitch | http://twitch.tv/marshmellomusic

Follow Shay!
YouTube: http://bit.ly/ShayMitchellYT
Instagram: http://bit.ly/ShayInstagram
Snapchat: officialshaym
Facebook: http://bit.ly/ShayFacebook
Twitter: http://bit.ly/ShayTwitter
Google Plus: http://bit.ly/ShayGPlus

Credits:
Agency: MGX Creative
Creative Director: Daniel Malikyar
Director: Andrew Primavera
Director of Photography: Tehillah De Castro
Editor: Joel Blacker
Colorist: Kinan Chabani

#Marshmello #Shay #Cooking #salsa",Marshmello,24,175663,16359,373,0,1878,MX,8/7/2018
12,YqvCptqhHfs,Travis Scott - STOP TRYING TO BE GOD,2018-08-07T00:00:02.000Z,UClRx3MMyYUyqOxyEqA5F2nQ,"Featuring Philip Bailey, James Blake, Kid Cudi and Stevie Wonder on harmonica

Directed by Dave Meyers

ASTROWORLD OUT NOW   http://travisscott.com

Travis Scott online:
https://twitter.com/trvisXX
https://www.instagram.com/travisscott/
https://soundcloud.com/travisscott-2
https://www.facebook.com/travisscottlaflame
https://travisscott.com/

Epic / Cactus Jack
(c) 2018 Epic Records, a division of Sony Music Entertainment. With Cactus Jack and Grand Hustle.",TravisScottVEVO,10,3473238,210473,7194,0,20843,MX,8/7/2018
13,kz_mtIvD0Pg,Así inició #AristeguiEnVivo este 06 de agosto 2018,2018-08-06T15:19:59.000Z,UCafNntv_qTQB26AvbEQNHPw,"Ver programa completo: https://aristeguinoticias.com/0608/mexico/aristeguienvivo-06-08-18-venezuela-mesa-politica-y-donde-estan-los-recursos-que-donaron-los-partidos-por-los-sismos/
/////

Visita https://www.aristeguinoticias.com",Aristegui Noticias,25,97666,1763,98,0,118,MX,8/7/2018
14,bUrkd5FZSiM,¡Bebeshita tuvo su clase de champeta! | Enamorándonos,2018-08-07T00:26:54.000Z,UCZhXP0pl-eIfYZSNdfnnI0A,"Visita nuestro sitio WEB
http://www.aztecauno.com/enamorandonos",Enamorándonos,24,615747,4813,827,0,580,MX,8/7/2018
15,B-YfcR77D4Q,Chichico Se Declara,2018-08-05T21:25:41.000Z,UCoGDh1Xa3kUCpok24JN5DKA,"¡likea! https://www.facebook.com/enchufetv
¡stalkea! https://www.instagram.com/enchufetv/


Elenco:
Chichico: Raúl Santana
Belén: Camila Mancero
Emplasticador: Orlando Herrera
Papá: Eduardo “Mosquito” Mosquera
Mamá: Alexandra Guerrero
Lorena: Erika Russo
Daniela: Gabriela Ruiz
Agente Aduana 1: Christian Castillo
Agente Aduana 2: Alexandro Molero
Oscarin: Diego Ulloa
Testigo: Gabriela Córdova

Gente Aeropuerto:
Sebastian Jaurégui
Carolina Cisneros
Candy Angulo
Alexandro Moreno
Marcela Suárez
Oriana Varela
Katiusca Paredes
Juan Carlos Castañeda
Vincent Solórzano
Martin Ferro
 
Crew:
Dirección: Orlando Herrera
Asist. Dirección: Miguel Ángel Albán
Gerente Producción: Raúl Santana
Coord. Producción: Maicol Mora Grijalva
Asist. Producción: Andrea Zambrano
Dir. Fotografía: Alejandro Chauvín
Asist. Cámara: Kevin Armendariz
Sonido Directo: Grace Santacruz
Dir. Arte: Erick Ferro
Vestuario: Devra Salas
Maquillaje: Gabriela Quiroz
Making off: Camila Aspiazu
Transporte y logística: Marco Pilacúan
 
Posproducción:
Posproducción Visual: - Jonathan Montero - Victor Moya - Orlando Herrera 
Posproducción Sonora: - Víctor Herrera - Jaime Zambrano - Daniel Domínguez
 
Guión:
- Orlando Herrera - Juan Aguilar - Julio Pañi - Nataly Valencia – Jorge Ulloa

Agradecemos a Quito Turismo por habernos facilitado las instalaciones del antiguo aeropuerto para hacer este sketch, ellos son cheveres.  https://www.facebook.com/ElQuindeVisitorsCenter 


Un video nuevo cada semana.

© enchufe.tv - Todos los derechos reservados por Touché Films 2018.",enchufetv,23,2179801,146819,2724,0,8120,MX,8/7/2018
16,q4qgGxeeSAE,¿ANTIMADRIDISTA? VIDAL RESPONDE; dijo esto de MESSI | WILLIAN reveló su FUTURO | RUMORES y FICHAJES,2018-08-06T21:17:28.000Z,UCv1xjGi8KibuoOK8StRFCWg,"Si eres un verdadero fanático del mejor fútbol, ¡SUSCRÍBETE A CRACKS!

►Lo mejor del FÚTBOL MEXICANO lo encuentras en nuestro segundo canal, CRACKS MX: https://goo.gl/uX9CQI

¡Síguenos en las redes!

►Twitter Manu Bravo: https://twitter.com/MBravo_
►Twitter Cracks: https://twitter.com/cracks_oficial
►Facebook: https://goo.gl/s1Oene",Cracks,17,1309109,67129,1046,0,4035,MX,8/7/2018
17,Ul2-j7jxLfo,Los héroes de MARVEL... ¡ZOMBIES! - Draw My Life en Español,2018-08-06T17:00:06.000Z,UChmLIRBQh3-bRJp3d6Dnnog,"¿Te imaginas que los superhéroes de Marvel tuviesen que enfrentarse a ellos mismos pero en su versión zombie? Pues deja de imaginarlo. Mr. Fantástico se adentra en un portal en el que se descubre a sí mismo...en una versión nomuerta. En esa nueva realidad también están otros personajes de Marvel y no tienen muy buen aspecto... ¡Descubre qué ocurre con ellos!

Suscríbete para más vídeos: http://bit.ly/1M7U2rH

Descubre los vídeos de Draw My Life en Español más #creepy :

MOMO: NUNCA RESPONDAS a SUS MENSAJES ¡Número MALDITO!: https://youtu.be/TGSZ32WufyU
GRANNY: el juego al que pocos SE ATREVEN A JUGAR: https://youtu.be/l_DVloAXaKo
La TERRORÍFICA HISTORIA de IT (ESO): https://youtu.be/JxQVDxyqajg

Otros vídeos que no debes perderte en #DrawMyLife

¿POR QUÉ SOMOS FEOS?: https://youtu.be/02tQpyjmSU0
La HISTORIA de LOS MEMES: https://youtu.be/XeOhvHeCRTQ
La CACA - Drawing Things: https://youtu.be/8VVHFxhqkYg
Las PROFECÍAS más LOCAS de los SIMPSONS: https://youtu.be/R9mbvljSH3o

☟ ¡SÍGUENOS AQUÍ! ☟

☛ Facebook: http://on.fb.me/1RVN08o
☛ Twitter: http://bit.ly/1ZWPVmi
☛ Instagram: http://bit.ly/23Ul9ws


Producido por 2btube
To license this video contact dml@2btalent.com

Y si te gusta el fútbol suscríbete a CAMPEONES: http://bit.ly/1zVZfXc",Draw My Life en Español,24,385421,28157,1372,0,3386,MX,8/7/2018
18,BwPeRC_u-ts,24 HRS EMBARAZADA EN NUEVA YORK  | MUSAS KAREN Y LESSLIE POLINESIA,2018-08-04T18:30:48.000Z,UClnKzwo9CPkYix6V9jK4JTQ,"Nuestra familia está nominada en los KCA 2018 ¡Votemos juntos hasta morirrr!!!!! Votemos aquí por Los Polinesios y Lesslie!! A ganaaaar!!
http://bit.ly/LessliePolinesialG2018
http://bit.ly/LosPolinesios2018

TENEMOS OTROS CANALES, DALES UN VISTAZO:
Bromas: http://www.youtube.com/platicapolinesa
Retos: http://www.youtube.com/ppextras
Vlogs: http://www.youtube.com/lospolinesios
Videojuegos: http://www.youtube.com/ppjuxiis

NUESTRAS REDES SOCIALES:

Karen:
***Mi Facebook: http://www.facebook.com/TeamKaren
***Mi Twitter: http://www.twitter.com/PPTeamKaren
***Mi Instagram: http://www.instagram.com/PPTeamKaren

Lesslie:
***Mi Facebook: http://www.facebook.com/TeamLesslie
***Mi Twitter: http://www.twitter.com/PPTeamLesslie
***Mi Instagram: http://www.instagram.com/PPTeamLesslie


***SUSCRIBETE: http://www.youtube.com/subscription_center?add_user=ppmussas
CONTACTO: contacto@platicapolinesia.com


____________________________________________

Canal Musas | Platica Polinesia | PP",Musas,26,7817600,591540,7673,0,76286,MX,8/7/2018
19,kr-92rwT7uw,16 TRUCOS DE MAGIA QUE CUALQUIERA PUEDE HACER,2018-08-06T19:00:02.000Z,UCu6oyJJ6PlkeNNv6n26ZNyA,"Subscríbete aquí: https://goo.gl/RL3cF2
COMIDA AL REVÉS CHALLENGE / 9 BROMAS COMESTIBLES: https://youtu.be/xlV2wjMiDO0?list=PL-ElN5BvE0zjOBGB_pf2PZuE5RQ8p2FW5
¿Te gustan las bromas, los trucos de magia y las prestidigitaciones? ¡Entonces nuestra nueva compilación de geniales trucos de magia es justo para ti! ¡Usando estos trucos serás la estrella de todas las fiestas!

Suministros y herramientas: 
• Pistola para pegamento termofusible
• Palitos de helado
• Naipes
• Cartón
• Monedas
• Imanes
• Globo
• Vasos
• Agua
• Cinta
• Cinta bifaz
• Pajillas
• Cordón de zapato
• Hilo
• Aguja
• Pañuelo
• Mondadientes
• Papel
• Tijeras
• Lápiz
• Pan
• Tenedor
• Servilleta
• Anillos de espuma de poliestireno
• Cúter
• Anillo 
• Tanza
• Alambre
• Billetes
• Plástico
• Macetas
• Bandas de goma
• Vela
• Rollo de papel
• Caja de fósforos
• Cuerda
• Bolsa de papas fritas
• Bolsa de palitos de maíz

Music: 
Tobu - Natural High by Tobu is licensed under a Creative Commons 3.0 Unported License. 
Source: https://soundcloud.com/7obu/tobu-natural-high

Mira más videos  Troom Troom:
Videos Populares:
¡18 BROMAS GRACIOSAS! ¡GUERRA DE BROMAS!  https://youtu.be/1EShPVyAcCY
12 BROMAS PARA EL REGRESO A CLASES: 
 https://youtu.be/4ywelFFYXCU
¡MAQUILLAJES COMESTIBLES! 11 TRUCOS PARA TROLLEAR A TUS AMIGOS: https://youtu.be/bZs2LFSHVuM
11 IDEAS Y MANUALIDADES PARA DECORAR: https://youtu.be/XGvDdXOHKtI
8 TRUCOS QUE PUEDES HACER CON LA PISTOLA DE SILICONA PARA MANUALIDADES:
https://youtu.be/QkTlnTuG09M

Lista de reproducción más populares:
Bromas graciosas: https://www.youtube.com/playlist?list=PL-ElN5BvE0zjOBGB_pf2PZuE5RQ8p2FW5
LIFE HACKS / Trucos Para La Vida: https://www.youtube.com/playlist?list=PL-ElN5BvE0zhfjhUlxfaR3AFDpbxY8_Zy
Regreso a Clases: https://www.youtube.com/playlist?list=PL-ElN5BvE0zjyOsWP9I9sY0JoXhLuz9Od
DIY manualidades de bisutería y accesorios: https://www.youtube.com/playlist?list=PL-ElN5BvE0zg00LqDjn5Pxvz120i5-PrR
Como haser juguetes para niños: https://www.youtube.com/playlist?list=PL-ElN5BvE0zgyD5esn08eoyqDyDs6MZso

Sigue nuestra cuenta Troom Troom:
Subscríbete: https://goo.gl/RL3cF2
Instagram: https://www.instagram.com/troomtroom/
Facebook: https://www.facebook.com/troomhands
Pinterest: https://pinterest.com/troomtroom/

Troom Troom English: 
Subscríbete: https://goo.gl/KM3Axw

Troom Troom Française:
Subscríbete: https://goo.gl/1LHrhX

Troom Troom Russian: 
Subscríbete: https://goo.gl/kLx8qK 

Troom Troom Deutsch:
Subscríbete: https://goo.gl/qoFyJ4

Troom Troom Japanese:
Subscríbete:  https://goo.gl/x3V8HH

Troom Troom Chinese:
Subscríbete:  https://goo.gl/T9B6oF

Troom Troom Português:
Subscríbete:  https://goo.gl/Z6vdNC

Acerca de Troom Troom
Videos tutoriales  de “como hacer” fácilmente accesorios, cartas con scrapbook, decoración para la casa, tutoriales de maquillaje, trucos para el diario vivir, y mucho más. ¡Hazlo más fácil!

Para consultas de negocios por pavor contáctanos a: troomtroomdiy@gmail.com

Pregunta del día: ¿Cuál parte del video te gustó más? ¡Déjanos tus comentarios! 

¡No olvides activar tus notificaciones, dar like y subscribirte!",Troom Troom Es,26,315297,10588,455,0,1385,MX,8/7/2018
20,VZlJJGS8Dmw,Voces de la cancha: Cruz Azul vs Tigres | Televisa Deportes,2018-08-06T18:56:36.000Z,UCTIyEyDNHPrwVFPhpi5dm0A,"La máquina se encuentra bien aceitada, con 9 puntos de 9 posibles y con una conexión total con su afición. 

Sitio: http://televisadeportes.com/
Facebook: https://www.facebook.com/TelevisaDeportes 
Twitter: https://twitter.com/TD_Deportes
Instagram: https://www.instagram.com/televisa_deportes/",Televisa Deportes,17,181165,2016,122,0,359,MX,8/7/2018
21,7xTmmpxdDHo,Los VERDADEROS INSULTOS de TALA al ÁRBITRO | ¿QUIÉN apoyó a PIZARRO en CHIVAS? | TUCA el VALE MAD*E,2018-08-07T01:52:44.000Z,UC5qZFWiXlkh59BYAZ4LwBSg,"ESPERÍCUETA, TABÓ Y GRINGO TORRES al TORITO. OCHOA jugaría en el STANDARD vs AJAX de la CHAMPIONS LEAGUE, aún NADA CERRADO con el NAPOLI.

► Twitter Rubén Ortega: https://twitter.com/Ruben_Ortega18
► Twitter Cracks Mx: https://twitter.com/mx_cracks
► Twitter Charly Munguía: https://twitter.com/CharlyMunguia
► Twitter Iraís Moreno: https://twitter.com/iraismore
► Facebook: https://www.facebook.com/mx.cracks/
► Instagram: https://www.instagram.com/mx_cracks/
► Instagram Rubén: https://www.instagram.com/ruben_cracks/
► Instagram Iraís: https://www.instagram.com/iraismmore/
► Instagram Charly: https://www.instagram.com/charlymunguia/
► Suscribete al canal de Charly: https://www.youtube.com/user/CharlyMunguia

http://www.cracks.mx",Cracks MX,17,311326,13084,247,0,533,MX,8/7/2018
22,fA-Ctk-SBbI,Luisito Comunica y Yosstop MOLESTOS por exclusión de YouTube,2018-08-04T22:46:33.000Z,UCV_uXGmoHiPUW2kZYpVkbog,"misores de contenidos de terceros sino que quieren beneficiarse de esta obsesión por las series. En su objetivo de obtener suscriptores están creando series de televisión como Cobra Kai, la secuela de Karate Kid, y también contenidos para el mercado hispano. ¿Y quiénes son los reclamos para sus nuevas series en castellano? Nada más y nada menos que Gael García Bernal y Maluma.

Todavía no hay detalles del papel que tendrá el cantante de reggaeton pero sí que intentará descubrir una faceta de actor que hasta ahora sólo había explorado en sus videoclips. Tiene sentido dentro de la lógica de Youtube: tiene 17 millones de suscriptores en la plataforma y tres videoclips por encima de los mil millones de visionados como Felices los 4, Corazón y El perdedor. Es un animal del hábitat Youtube.

https://www.lavanguardia.com/series/20180803/451199140379/maluma-serie-youtube-premium.html

TE REGALO 200 pesos en Rappi con el Código: MAURG1
Descarga la app: http://bit.ly/maurg1rappi

FACEBOOK:

https://goo.gl/uEXAix

TWITTER:

@maurg1 https://www.twitter.com/maurg1

INSTAGRAM:

@maurg1 http://www.instagram.com/maurg1",maurg1,22,487755,30611,11234,0,2818,MX,8/7/2018
23,FhEW6V7Jwmc,Mc Davo ft. Khea - Lumbre (Video Oficial),2018-08-03T04:11:43.000Z,UCCmXcYtA4T9wxc3vmbGFxRA,"Síguenos en Instagram
http://www.instagram.com/mcdavoo
http://www.instagram.com/khea.yf
http://www.instagram.com/eirianmusic",MCDAVO,10,3182127,211610,8140,0,15923,MX,8/7/2018
24,DRS_PpOrUZ4,Drake - In My Feelings,2018-08-03T01:00:00.000Z,UCQznUf1SjfDqx65hX3zRDiA,"In My Feelings (Official Video)
‘Scorpion’ Available Here: https://drake.lnk.to/ScorpionYD

A FILM BY
KARENA EVANS

A POPP ROK PRODUCTION

EXECUTIVE PRODUCERS
DIRECTOR X
TAJ CRITCHLOW
FULIANE PETIKYAN

HEAD OF PRODUCTION
ADAM PALMER

PRODUCER
AUTUMN HYMES

COORDINATOR - POPP ROK
DEAN ROSEN

STARRING
DRAKE
PHYLICIA RASHAD
LA LA ANTHONY
SHIGGY
CAPITO & MARLEY

DIRECTOR OF PHOTOGRAPHY
SANTIAGO GONZALEZ

EDITOR
KAT WEBBER

CHOREOGRAPHER & MOVEMENT COACH
TANISHA SCOTT

COLOURIST - ALTER EGO
CLINTON HOMUTH

SOUND DESIGN & MIXING - APOLLO STUDIOS
ETHAN MYERS

2ND UNIT DOP
JORDAN ORAM

1ST AD
EVRARD SALOMON
JAMAR HAWKINS

2ND AD
CLYDE GOINS
BEN COLLINGSWORTH

LOCATIONS MANAGER
JULIANA ZANON
BARBARA BREVES

PRODUCTION SUPERVISOR
KENIA GUTIERREZ

PRODUCTION COORDINATOR
COLLIER MEYER

CASTING - BOK CREATIVE
TAREK & CHAD

LOGISTICS MANAGER
CHRISTOPHER “BROKER” FAGON

A CAM - 1ST AC
RILEY KEATON
GABBY VELASCO
PAOLO ARRIOLA

A CAM - 2ND AC
ADRIENNE DURAZO
TAYLOR PERRY

B CAM OPERATOR
CHRISTIAN SCHULTZ
MICHEL APPLEBAUM

B CAM - 1ST AC
LISA LENGYEL
ADAM LIPSCOMB

B CAM - 2ND AC
HAI LE
SUPER 8MM
KARENA EVANS
KAT WEBBER

VTR
CHRIS GAMBLE

DIT
STUART HAMMOND
PAUL RAHFIELD

SOUND
BJ LEHN

BOOM OPERATOR
BRIAN MARATEA

GAFFER
JIM COVERT

BEST BOY ELECTRIC
TRAVIS BARNHART

ELECTRIC
MASON MCGUIRE
TIM JONES
RICHARD LANDRY
REMOTE HEAD
DOUG PRUSS
CRANE TECHNICIAN
RICHARD HOOVER
DANIEL WAGHORNE

GRIP
COY URSIN
MARCUS VARNADORE

PRODUCTION DESIGNER
JOHN RICHOUX

ART DIRECTOR
JONATHAN CAPPEL

SET DECORATOR
LEAH BYCHURCH

LEADMAN
TONY ZIEGLER

KEY GRIP
CALVIN URSIN JR,

BEST BOY GRIP
MIKE BONNETT

DRAKE’S STYLIST
MELLANY SANCHEZ

DRAKE’S GROOMING
LUISA DURAN

ASSISTANT CHOREOGRAPHER
JAZZ JOHNSON-ZUCCONI

ASSISTANT PRODUCTION SUPERVISOR
IAN MENZIES
RACHEL SIGUR

ASSISTANT EDITOR
ANNA CATLEY

ASSISTANT COLOURIST
KEVIN WU

WARDROBE STYLIST
KASEY BAZIL
BRYON HAVAR

WARDROBE ASSISTANT
TIERRA PATTERSON
BRANDON WASHINGTON
LAKEISHA SHIELDS
HARLAN ANTHONY

HMU
DAVID VALESQUEZ
ROKAEL’S LIZAMA
RAY DODSON
ROBERT SARGSYAN
RENE RAMOS

HMU ASSISTANT
NOELIA RODRIGUEZ

GENIE
JOSE RIVERA

DANCERS
SORAYA LUNDY
CHRISTINA DE LA CRUZ
KENDRA JAE BRACY
TANESHA “KSYN” CASON
LATOYA WEBLEY
CHRISTINA KIM DAVIS
CIERRA NICHOLS
MARIAH HILLIARD
ROBERT WILSON
JEREMIAH HAYNES
RON MYLES
MARCUS TAYLOR
SATCHEL JOHNSON
LAUREN BLESS JONES
KOBE JONES
ASHLEY STEVENSON
DAVID RAYFORD
IMAN MARSHALL
STEPHEN DUY PHAM
DAMIAN GORDON
GIANNI REID
GABRIELLE SLACK
POLANCO JONES JR
RONNIE DENTS II
TROY PAYNE
SHANGOBUNMI DUROTIMI
NAILAH SMITH

Music video by Drake performing In My Feelings. © 2018 Young Money Entertainment/Cash Money Records

Music video by Drake performing In My Feelings. © 2018 Young Money Entertainment/Cash Money Records

http://vevo.ly/pu5gFd",DrakeVEVO,10,48042196,2174412,77381,0,199391,MX,8/7/2018
